,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
690,41.0,92.0,15.0,40.0,40.0,12.0,3.0,23.0,30.0,33.0,25.0,19.0,28.0,20.0,22.0,38.0,30.0,24.0,22.0,12.0,12.0,20.0,45.0,35.0,23.0,16.0,24.0,43.0,22.0,84.0,16.0,21.0,18.0,27.0,27.0,31.0,37.0,31.0,11.0,3.0,39.0
691,41.0,92.0,15.0,40.0,40.0,12.0,3.0,23.0,30.0,33.0,25.0,19.0,28.0,20.0,22.0,38.0,30.0,24.0,22.0,12.0,12.0,20.0,45.0,35.0,23.0,16.0,24.0,43.0,22.0,84.0,16.0,21.0,18.0,27.0,27.0,31.0,37.0,31.0,11.0,3.0,39.0
692,41.0,92.0,15.0,40.0,40.0,12.0,3.0,23.0,30.0,33.0,25.0,19.0,28.0,20.0,22.0,38.0,30.0,24.0,22.0,12.0,12.0,20.0,45.0,35.0,23.0,16.0,24.0,43.0,22.0,84.0,16.0,21.0,18.0,27.0,27.0,31.0,37.0,31.0,11.0,3.0,39.0
693,41.0,91.0,15.0,39.0,40.0,12.0,3.0,22.0,29.0,32.0,25.0,18.0,27.0,19.0,21.0,38.0,29.0,24.0,21.0,11.0,11.0,18.0,44.0,34.0,22.0,14.0,23.0,42.0,20.0,84.0,15.0,21.0,17.0,26.0,25.0,31.0,37.0,30.0,11.0,3.0,39.0
694,41.0,92.0,16.0,40.0,41.0,13.0,3.0,22.0,28.0,33.0,26.0,19.0,26.0,19.0,21.0,38.0,30.0,25.0,21.0,11.0,11.0,18.0,45.0,34.0,22.0,14.0,23.0,42.0,20.0,84.0,15.0,21.0,17.0,27.0,25.0,32.0,37.0,31.0,11.0,4.0,39.0
695,43.0,93.0,17.0,41.0,42.0,14.0,5.0,21.0,27.0,34.0,27.0,20.0,25.0,18.0,20.0,39.0,31.0,26.0,20.0,10.0,10.0,17.0,44.0,33.0,21.0,13.0,22.0,40.0,19.0,86.0,14.0,22.0,16.0,28.0,24.0,33.0,38.0,31.0,13.0,5.0,40.0
696,43.0,93.0,17.0,42.0,42.0,14.0,5.0,21.0,28.0,35.0,27.0,20.0,26.0,18.0,20.0,40.0,32.0,26.0,20.0,10.0,10.0,17.0,45.0,33.0,21.0,14.0,22.0,41.0,20.0,86.0,14.0,23.0,16.0,28.0,25.0,33.0,39.0,31.0,13.0,5.0,40.0
697,44.0,94.0,18.0,42.0,43.0,15.0,6.0,19.0,25.0,35.0,28.0,21.0,23.0,16.0,18.0,37.0,32.0,26.0,18.0,8.0,8.0,15.0,42.0,31.0,19.0,11.0,20.0,39.0,17.0,87.0,12.0,23.0,14.0,29.0,22.0,34.0,39.0,29.0,14.0,6.0,38.0
698,44.0,94.0,20.0,43.0,43.0,17.0,7.0,18.0,24.0,36.0,30.0,23.0,22.0,15.0,17.0,36.0,32.0,25.0,17.0,7.0,7.0,14.0,41.0,30.0,18.0,10.0,19.0,38.0,16.0,86.0,11.0,22.0,13.0,29.0,21.0,34.0,40.0,28.0,15.0,8.0,37.0
699,43.0,93.0,20.0,42.0,42.0,17.0,8.0,17.0,23.0,35.0,29.0,23.0,21.0,14.0,16.0,35.0,31.0,24.0,16.0,6.0,6.0,13.0,40.0,29.0,17.0,9.0,18.0,37.0,15.0,85.0,10.0,21.0,12.0,28.0,20.0,33.0,39.0,27.0,16.0,8.0,36.0
700,42.0,92.0,21.0,41.0,41.0,18.0,9.0,16.0,22.0,34.0,28.0,21.0,20.0,13.0,15.0,34.0,30.0,23.0,15.0,5.0,5.0,12.0,39.0,28.0,16.0,8.0,17.0,36.0,14.0,84.0,9.0,20.0,11.0,27.0,19.0,32.0,38.0,26.0,17.0,9.0,35.0
701,42.0,91.0,22.0,40.0,41.0,19.0,9.0,15.0,22.0,33.0,27.0,21.0,20.0,12.0,14.0,34.0,29.0,23.0,15.0,5.0,4.0,12.0,39.0,27.0,16.0,8.0,16.0,35.0,14.0,84.0,8.0,20.0,10.0,27.0,19.0,32.0,37.0,26.0,17.0,10.0,35.0
702,42.0,92.0,22.0,41.0,42.0,19.0,10.0,16.0,23.0,34.0,28.0,22.0,21.0,13.0,15.0,35.0,30.0,23.0,15.0,5.0,5.0,13.0,40.0,28.0,16.0,9.0,17.0,36.0,15.0,85.0,9.0,20.0,11.0,28.0,20.0,32.0,38.0,26.0,18.0,10.0,35.0
703,41.0,90.0,24.0,39.0,40.0,21.0,12.0,14.0,20.0,32.0,27.0,20.0,19.0,11.0,13.0,33.0,29.0,22.0,14.0,4.0,3.0,10.0,37.0,26.0,14.0,6.0,15.0,33.0,12.0,82.0,7.0,19.0,8.0,26.0,18.0,31.0,37.0,25.0,20.0,12.0,34.0
704,42.0,91.0,25.0,41.0,42.0,22.0,13.0,15.0,22.0,34.0,28.0,22.0,21.0,12.0,14.0,35.0,30.0,23.0,15.0,5.0,4.0,12.0,37.0,25.0,14.0,6.0,16.0,33.0,12.0,84.0,8.0,20.0,8.0,28.0,20.0,32.0,38.0,26.0,21.0,13.0,35.0
705,42.0,92.0,26.0,40.0,41.0,23.0,14.0,16.0,23.0,33.0,27.0,23.0,22.0,13.0,15.0,34.0,29.0,23.0,16.0,6.0,5.0,12.0,36.0,25.0,13.0,5.0,17.0,33.0,11.0,84.0,9.0,21.0,8.0,27.0,19.0,32.0,37.0,26.0,22.0,14.0,35.0
706,40.0,93.0,27.0,39.0,40.0,24.0,14.0,17.0,23.0,32.0,26.0,23.0,22.0,14.0,16.0,33.0,28.0,21.0,17.0,7.0,5.0,13.0,35.0,24.0,12.0,4.0,18.0,31.0,9.0,85.0,10.0,22.0,6.0,26.0,18.0,31.0,36.0,25.0,22.0,15.0,34.0
707,42.0,94.0,28.0,40.0,41.0,25.0,16.0,18.0,24.0,33.0,27.0,25.0,24.0,15.0,17.0,34.0,29.0,23.0,18.0,8.0,7.0,14.0,36.0,25.0,13.0,5.0,19.0,32.0,8.0,86.0,11.0,23.0,7.0,27.0,19.0,32.0,37.0,26.0,24.0,16.0,35.0
708,42.0,94.0,28.0,40.0,41.0,25.0,16.0,18.0,25.0,33.0,28.0,25.0,24.0,15.0,17.0,34.0,30.0,23.0,18.0,9.0,7.0,15.0,37.0,25.0,13.0,5.0,19.0,33.0,8.0,87.0,11.0,24.0,8.0,27.0,19.0,32.0,38.0,26.0,24.0,16.0,35.0
709,41.0,94.0,29.0,40.0,41.0,26.0,17.0,19.0,26.0,33.0,27.0,25.0,24.0,16.0,18.0,34.0,29.0,22.0,18.0,9.0,8.0,15.0,36.0,24.0,13.0,6.0,20.0,32.0,7.0,87.0,12.0,23.0,9.0,27.0,19.0,31.0,37.0,25.0,25.0,17.0,34.0
710,41.0,93.0,30.0,39.0,40.0,27.0,17.0,20.0,26.0,32.0,26.0,24.0,23.0,17.0,19.0,33.0,28.0,22.0,17.0,10.0,9.0,16.0,35.0,24.0,12.0,7.0,21.0,32.0,6.0,86.0,13.0,23.0,9.0,26.0,18.0,31.0,36.0,25.0,26.0,18.0,34.0
711,40.0,92.0,31.0,38.0,39.0,28.0,19.0,21.0,28.0,31.0,25.0,23.0,22.0,18.0,20.0,32.0,27.0,20.0,16.0,11.0,10.0,17.0,34.0,23.0,11.0,8.0,22.0,30.0,5.0,85.0,14.0,22.0,8.0,25.0,17.0,30.0,35.0,24.0,27.0,19.0,33.0
712,38.0,91.0,32.0,37.0,38.0,29.0,20.0,22.0,29.0,30.0,24.0,22.0,21.0,19.0,21.0,31.0,26.0,19.0,15.0,12.0,11.0,19.0,33.0,21.0,10.0,9.0,23.0,29.0,4.0,84.0,15.0,20.0,7.0,24.0,16.0,28.0,34.0,22.0,28.0,20.0,31.0
713,41.0,92.0,16.0,40.0,41.0,13.0,3.0,23.0,30.0,33.0,25.0,19.0,28.0,20.0,22.0,38.0,30.0,25.0,22.0,12.0,12.0,20.0,45.0,35.0,24.0,16.0,24.0,43.0,22.0,84.0,16.0,21.0,18.0,27.0,27.0,31.0,37.0,31.0,11.0,4.0,39.0
714,42.0,92.0,16.0,40.0,41.0,13.0,4.0,24.0,30.0,33.0,26.0,19.0,28.0,21.0,23.0,38.0,30.0,25.0,23.0,13.0,12.0,20.0,45.0,36.0,24.0,16.0,25.0,43.0,22.0,84.0,16.0,21.0,19.0,27.0,27.0,32.0,37.0,31.0,12.0,4.0,39.0
715,42.0,92.0,16.0,40.0,41.0,13.0,4.0,24.0,30.0,33.0,26.0,19.0,28.0,21.0,23.0,38.0,30.0,25.0,23.0,13.0,12.0,20.0,45.0,36.0,24.0,16.0,25.0,43.0,22.0,84.0,16.0,21.0,19.0,27.0,27.0,32.0,37.0,31.0,12.0,4.0,39.0
716,42.0,92.0,16.0,40.0,41.0,13.0,4.0,24.0,30.0,33.0,26.0,19.0,28.0,21.0,23.0,38.0,30.0,25.0,23.0,13.0,12.0,20.0,45.0,36.0,24.0,16.0,25.0,43.0,22.0,84.0,16.0,21.0,19.0,27.0,27.0,32.0,37.0,31.0,12.0,4.0,39.0
717,42.0,92.0,16.0,40.0,41.0,13.0,4.0,22.0,28.0,33.0,26.0,19.0,26.0,19.0,21.0,38.0,30.0,25.0,21.0,11.0,11.0,18.0,45.0,34.0,22.0,14.0,23.0,42.0,20.0,84.0,15.0,21.0,17.0,27.0,25.0,32.0,37.0,31.0,12.0,4.0,39.0
718,43.0,93.0,17.0,42.0,42.0,14.0,5.0,21.0,28.0,35.0,27.0,20.0,26.0,18.0,20.0,40.0,32.0,26.0,20.0,10.0,10.0,17.0,45.0,33.0,21.0,14.0,22.0,41.0,20.0,86.0,14.0,23.0,16.0,28.0,25.0,33.0,39.0,31.0,13.0,5.0,40.0
719,43.0,93.0,17.0,42.0,42.0,14.0,5.0,21.0,28.0,35.0,27.0,20.0,26.0,18.0,20.0,40.0,32.0,26.0,20.0,10.0,10.0,17.0,45.0,33.0,21.0,14.0,22.0,41.0,20.0,86.0,14.0,23.0,16.0,28.0,25.0,33.0,39.0,31.0,13.0,5.0,40.0
720,45.0,95.0,20.0,44.0,44.0,17.0,8.0,19.0,25.0,37.0,30.0,23.0,23.0,16.0,18.0,37.0,33.0,26.0,18.0,8.0,8.0,15.0,42.0,31.0,19.0,11.0,20.0,39.0,17.0,87.0,12.0,23.0,14.0,30.0,22.0,35.0,41.0,29.0,16.0,8.0,38.0
721,45.0,95.0,19.0,43.0,44.0,16.0,7.0,19.0,25.0,36.0,29.0,23.0,23.0,16.0,18.0,37.0,32.0,26.0,18.0,8.0,7.0,15.0,42.0,31.0,19.0,11.0,20.0,38.0,17.0,87.0,11.0,23.0,14.0,30.0,22.0,35.0,41.0,29.0,15.0,8.0,38.0
722,46.0,95.0,23.0,44.0,45.0,20.0,10.0,19.0,26.0,37.0,31.0,25.0,24.0,16.0,18.0,38.0,33.0,27.0,18.0,8.0,8.0,16.0,43.0,31.0,20.0,12.0,20.0,39.0,18.0,88.0,12.0,23.0,14.0,31.0,23.0,36.0,41.0,30.0,18.0,11.0,39.0
723,44.0,94.0,21.0,43.0,43.0,18.0,9.0,18.0,24.0,36.0,30.0,24.0,22.0,15.0,17.0,36.0,32.0,25.0,17.0,7.0,7.0,14.0,41.0,30.0,18.0,10.0,19.0,38.0,16.0,86.0,11.0,22.0,13.0,29.0,21.0,34.0,40.0,28.0,17.0,9.0,37.0
724,43.0,91.0,24.0,42.0,42.0,21.0,11.0,15.0,22.0,34.0,29.0,22.0,21.0,12.0,14.0,35.0,31.0,24.0,16.0,6.0,4.0,11.0,39.0,27.0,16.0,8.0,16.0,35.0,14.0,84.0,8.0,21.0,10.0,28.0,20.0,33.0,39.0,27.0,19.0,12.0,36.0
725,43.0,91.0,23.0,41.0,42.0,20.0,11.0,15.0,21.0,34.0,28.0,22.0,21.0,12.0,14.0,35.0,30.0,24.0,15.0,5.0,4.0,11.0,38.0,27.0,15.0,7.0,16.0,35.0,13.0,83.0,8.0,20.0,10.0,28.0,20.0,33.0,38.0,27.0,19.0,11.0,36.0
726,42.0,89.0,24.0,41.0,41.0,21.0,12.0,13.0,19.0,34.0,28.0,22.0,20.0,10.0,12.0,34.0,30.0,23.0,15.0,5.0,2.0,9.0,38.0,27.0,15.0,7.0,14.0,34.0,13.0,81.0,6.0,20.0,9.0,28.0,19.0,32.0,38.0,26.0,20.0,12.0,35.0
727,42.0,92.0,26.0,41.0,42.0,23.0,14.0,16.0,22.0,34.0,28.0,23.0,22.0,13.0,15.0,35.0,30.0,23.0,16.0,6.0,5.0,12.0,37.0,26.0,14.0,6.0,17.0,33.0,12.0,84.0,9.0,21.0,8.0,28.0,20.0,33.0,38.0,27.0,22.0,14.0,36.0
728,43.0,92.0,26.0,41.0,42.0,23.0,14.0,16.0,23.0,34.0,28.0,23.0,22.0,13.0,15.0,35.0,30.0,24.0,16.0,6.0,5.0,12.0,37.0,26.0,14.0,6.0,17.0,34.0,12.0,84.0,9.0,21.0,9.0,28.0,20.0,33.0,38.0,27.0,22.0,14.0,36.0
729,43.0,93.0,27.0,42.0,43.0,24.0,15.0,17.0,23.0,35.0,29.0,24.0,23.0,14.0,16.0,36.0,31.0,24.0,17.0,7.0,6.0,13.0,38.0,27.0,15.0,7.0,18.0,34.0,13.0,85.0,10.0,22.0,9.0,29.0,21.0,34.0,39.0,28.0,23.0,15.0,36.0
730,57.0,93.0,39.0,55.0,56.0,36.0,27.0,17.0,24.0,48.0,42.0,36.0,35.0,14.0,16.0,49.0,44.0,38.0,30.0,20.0,13.0,12.0,53.0,41.0,29.0,21.0,1.0,49.0,27.0,86.0,10.0,35.0,24.0,42.0,34.0,47.0,52.0,41.0,35.0,27.0,50.0
731,57.0,94.0,39.0,56.0,56.0,36.0,27.0,18.0,24.0,49.0,43.0,37.0,35.0,15.0,17.0,49.0,45.0,38.0,30.0,20.0,14.0,12.0,53.0,42.0,30.0,22.0,1.0,49.0,28.0,86.0,11.0,35.0,24.0,43.0,34.0,47.0,53.0,41.0,35.0,27.0,50.0
732,57.0,94.0,39.0,56.0,56.0,36.0,27.0,18.0,24.0,49.0,43.0,37.0,35.0,15.0,17.0,49.0,45.0,38.0,30.0,20.0,14.0,12.0,53.0,42.0,30.0,22.0,1.0,49.0,28.0,86.0,11.0,35.0,24.0,43.0,34.0,47.0,53.0,41.0,35.0,27.0,50.0
733,57.0,94.0,39.0,56.0,56.0,36.0,27.0,18.0,24.0,49.0,43.0,37.0,35.0,15.0,17.0,49.0,45.0,38.0,30.0,20.0,14.0,12.0,53.0,42.0,30.0,22.0,1.0,49.0,28.0,86.0,11.0,35.0,24.0,43.0,34.0,47.0,53.0,41.0,35.0,27.0,50.0
734,39.0,92.0,34.0,38.0,39.0,30.0,22.0,25.0,31.0,31.0,25.0,23.0,22.0,22.0,24.0,32.0,27.0,20.0,16.0,15.0,14.0,21.0,34.0,23.0,11.0,11.0,26.0,30.0,5.0,85.0,18.0,21.0,8.0,25.0,17.0,30.0,35.0,24.0,30.0,23.0,33.0
735,56.0,91.0,38.0,54.0,55.0,35.0,25.0,1.0,22.0,47.0,41.0,35.0,34.0,5.0,14.0,48.0,43.0,37.0,28.0,18.0,12.0,11.0,51.0,40.0,28.0,20.0,17.0,48.0,26.0,83.0,8.0,33.0,23.0,41.0,33.0,46.0,51.0,40.0,33.0,26.0,49.0
736,55.0,90.0,37.0,53.0,54.0,34.0,25.0,0.0,21.0,46.0,41.0,34.0,33.0,5.0,13.0,47.0,42.0,36.0,28.0,18.0,11.0,11.0,51.0,39.0,28.0,19.0,17.0,47.0,26.0,83.0,7.0,33.0,22.0,40.0,32.0,45.0,51.0,39.0,33.0,25.0,48.0
737,54.0,90.0,36.0,53.0,54.0,33.0,24.0,0.0,21.0,46.0,40.0,34.0,33.0,4.0,13.0,47.0,42.0,35.0,27.0,17.0,11.0,10.0,50.0,39.0,27.0,19.0,16.0,47.0,25.0,82.0,7.0,32.0,22.0,40.0,32.0,45.0,50.0,39.0,32.0,25.0,48.0
738,54.0,90.0,36.0,53.0,54.0,34.0,24.0,1.0,21.0,46.0,40.0,34.0,33.0,4.0,13.0,47.0,42.0,35.0,27.0,17.0,11.0,10.0,50.0,39.0,27.0,19.0,16.0,47.0,25.0,82.0,7.0,32.0,22.0,40.0,32.0,45.0,50.0,39.0,32.0,25.0,48.0
739,53.0,88.0,35.0,51.0,52.0,32.0,23.0,2.0,19.0,44.0,39.0,32.0,31.0,3.0,12.0,45.0,41.0,34.0,26.0,16.0,9.0,9.0,49.0,37.0,26.0,18.0,15.0,45.0,24.0,81.0,5.0,31.0,20.0,38.0,30.0,43.0,49.0,37.0,31.0,23.0,46.0
740,53.0,88.0,35.0,51.0,52.0,32.0,23.0,2.0,19.0,44.0,38.0,32.0,31.0,3.0,11.0,45.0,40.0,34.0,26.0,16.0,9.0,9.0,49.0,37.0,25.0,17.0,14.0,45.0,23.0,81.0,5.0,31.0,20.0,38.0,30.0,43.0,49.0,37.0,31.0,23.0,46.0
741,45.0,95.0,20.0,44.0,45.0,17.0,8.0,19.0,26.0,37.0,30.0,23.0,24.0,16.0,18.0,38.0,33.0,26.0,18.0,8.0,8.0,15.0,43.0,31.0,19.0,12.0,20.0,39.0,18.0,88.0,12.0,23.0,14.0,31.0,23.0,35.0,41.0,29.0,16.0,8.0,38.0
742,53.0,88.0,35.0,51.0,52.0,32.0,23.0,6.0,19.0,44.0,39.0,32.0,31.0,1.0,11.0,45.0,40.0,34.0,26.0,16.0,9.0,9.0,49.0,37.0,25.0,17.0,15.0,45.0,24.0,81.0,5.0,31.0,20.0,38.0,30.0,43.0,49.0,37.0,31.0,23.0,46.0
743,46.0,96.0,23.0,44.0,45.0,20.0,11.0,20.0,26.0,37.0,32.0,25.0,24.0,17.0,19.0,38.0,33.0,27.0,19.0,9.0,9.0,16.0,43.0,32.0,20.0,12.0,21.0,39.0,18.0,88.0,13.0,24.0,15.0,31.0,23.0,36.0,42.0,30.0,19.0,11.0,39.0
744,49.0,86.0,31.0,48.0,48.0,28.0,19.0,10.0,17.0,41.0,35.0,29.0,28.0,7.0,9.0,42.0,37.0,30.0,22.0,12.0,6.0,6.0,45.0,34.0,22.0,14.0,12.0,41.0,20.0,78.0,3.0,27.0,16.0,35.0,26.0,39.0,45.0,33.0,27.0,19.0,42.0
745,44.0,92.0,25.0,43.0,43.0,22.0,12.0,16.0,23.0,36.0,30.0,23.0,22.0,13.0,15.0,36.0,32.0,25.0,17.0,7.0,5.0,13.0,40.0,28.0,17.0,9.0,17.0,36.0,15.0,85.0,9.0,22.0,11.0,29.0,21.0,34.0,40.0,28.0,20.0,13.0,37.0
746,44.0,88.0,26.0,42.0,43.0,23.0,14.0,12.0,18.0,35.0,29.0,23.0,22.0,9.0,11.0,36.0,31.0,25.0,17.0,7.0,1.0,8.0,40.0,28.0,16.0,8.0,13.0,36.0,14.0,80.0,5.0,22.0,11.0,29.0,21.0,34.0,39.0,28.0,22.0,14.0,37.0
747,43.0,88.0,25.0,42.0,42.0,22.0,13.0,12.0,18.0,35.0,29.0,22.0,21.0,9.0,11.0,35.0,31.0,24.0,16.0,6.0,1.0,8.0,39.0,27.0,16.0,8.0,13.0,35.0,14.0,80.0,5.0,21.0,10.0,28.0,20.0,33.0,39.0,27.0,21.0,13.0,36.0
748,44.0,93.0,27.0,42.0,43.0,24.0,15.0,17.0,24.0,35.0,29.0,24.0,23.0,14.0,16.0,36.0,31.0,25.0,17.0,7.0,6.0,13.0,38.0,27.0,15.0,7.0,18.0,35.0,13.0,86.0,10.0,22.0,10.0,29.0,21.0,34.0,39.0,28.0,23.0,15.0,37.0
749,43.0,92.0,26.0,42.0,42.0,23.0,14.0,17.0,23.0,35.0,29.0,23.0,22.0,14.0,16.0,35.0,31.0,24.0,17.0,7.0,5.0,13.0,38.0,26.0,14.0,6.0,18.0,34.0,12.0,85.0,9.0,22.0,9.0,28.0,20.0,33.0,39.0,27.0,22.0,14.0,36.0
750,55.0,92.0,37.0,54.0,54.0,34.0,25.0,16.0,22.0,47.0,41.0,35.0,34.0,13.0,15.0,48.0,43.0,36.0,28.0,18.0,12.0,10.0,51.0,40.0,28.0,20.0,1.0,47.0,26.0,84.0,9.0,33.0,22.0,41.0,33.0,45.0,51.0,39.0,33.0,25.0,48.0
751,57.0,93.0,39.0,55.0,56.0,36.0,27.0,17.0,24.0,48.0,42.0,36.0,35.0,14.0,16.0,49.0,44.0,38.0,30.0,20.0,13.0,12.0,53.0,41.0,29.0,21.0,1.0,49.0,27.0,86.0,10.0,35.0,24.0,42.0,34.0,47.0,52.0,41.0,35.0,27.0,50.0
752,56.0,92.0,38.0,55.0,55.0,35.0,26.0,17.0,23.0,48.0,42.0,35.0,34.0,14.0,16.0,48.0,44.0,37.0,29.0,19.0,12.0,11.0,52.0,40.0,29.0,21.0,0.0,48.0,27.0,85.0,9.0,34.0,23.0,41.0,33.0,46.0,52.0,40.0,34.0,26.0,49.0
753,57.0,93.0,39.0,56.0,56.0,36.0,27.0,18.0,24.0,49.0,43.0,36.0,35.0,15.0,17.0,49.0,45.0,38.0,30.0,20.0,13.0,12.0,53.0,41.0,30.0,22.0,1.0,49.0,28.0,86.0,10.0,35.0,24.0,42.0,34.0,47.0,53.0,41.0,35.0,27.0,50.0
754,41.0,93.0,35.0,39.0,40.0,31.0,23.0,26.0,32.0,32.0,26.0,24.0,23.0,23.0,25.0,33.0,28.0,22.0,17.0,16.0,15.0,22.0,35.0,24.0,12.0,12.0,27.0,31.0,6.0,86.0,19.0,23.0,9.0,26.0,18.0,31.0,36.0,25.0,31.0,24.0,34.0
755,40.0,93.0,35.0,39.0,40.0,31.0,23.0,26.0,32.0,32.0,26.0,24.0,23.0,23.0,25.0,33.0,28.0,21.0,17.0,16.0,14.0,22.0,35.0,23.0,12.0,12.0,27.0,31.0,6.0,86.0,18.0,22.0,9.0,26.0,18.0,30.0,36.0,24.0,31.0,23.0,33.0
756,56.0,91.0,38.0,54.0,55.0,35.0,25.0,1.0,22.0,47.0,41.0,35.0,34.0,5.0,14.0,48.0,43.0,37.0,28.0,18.0,12.0,11.0,51.0,40.0,28.0,20.0,17.0,48.0,26.0,83.0,8.0,33.0,23.0,41.0,33.0,46.0,51.0,40.0,33.0,26.0,49.0
757,55.0,91.0,37.0,54.0,54.0,34.0,25.0,0.0,21.0,47.0,41.0,35.0,34.0,5.0,14.0,48.0,43.0,36.0,28.0,18.0,12.0,11.0,51.0,40.0,28.0,20.0,17.0,47.0,26.0,83.0,8.0,33.0,23.0,41.0,33.0,45.0,51.0,39.0,33.0,25.0,48.0
758,55.0,90.0,37.0,53.0,54.0,34.0,25.0,0.0,21.0,46.0,40.0,34.0,33.0,4.0,13.0,47.0,42.0,36.0,28.0,18.0,11.0,11.0,51.0,39.0,27.0,19.0,16.0,47.0,25.0,83.0,7.0,32.0,22.0,40.0,32.0,45.0,50.0,39.0,33.0,25.0,48.0
759,54.0,89.0,36.0,52.0,53.0,33.0,24.0,1.0,20.0,45.0,39.0,33.0,32.0,3.0,12.0,46.0,41.0,35.0,27.0,17.0,10.0,10.0,50.0,38.0,26.0,18.0,15.0,46.0,24.0,82.0,6.0,32.0,21.0,39.0,31.0,44.0,49.0,38.0,32.0,24.0,47.0
760,53.0,88.0,35.0,51.0,52.0,32.0,23.0,2.0,19.0,44.0,38.0,32.0,31.0,3.0,11.0,45.0,40.0,34.0,26.0,16.0,9.0,9.0,49.0,37.0,25.0,17.0,14.0,45.0,23.0,81.0,5.0,31.0,20.0,38.0,30.0,43.0,49.0,37.0,31.0,23.0,46.0
761,52.0,87.0,34.0,50.0,51.0,31.0,22.0,3.0,18.0,43.0,38.0,31.0,30.0,2.0,10.0,44.0,39.0,33.0,25.0,15.0,8.0,8.0,48.0,36.0,25.0,16.0,14.0,44.0,23.0,80.0,4.0,30.0,19.0,37.0,29.0,42.0,48.0,36.0,30.0,22.0,45.0
762,52.0,87.0,34.0,50.0,51.0,31.0,22.0,5.0,18.0,43.0,38.0,31.0,30.0,0.0,10.0,44.0,40.0,33.0,25.0,15.0,8.0,8.0,48.0,36.0,25.0,17.0,14.0,44.0,23.0,80.0,4.0,30.0,19.0,37.0,29.0,42.0,48.0,36.0,30.0,22.0,45.0
763,52.0,88.0,34.0,51.0,51.0,31.0,22.0,5.0,18.0,44.0,38.0,32.0,30.0,1.0,11.0,44.0,40.0,33.0,25.0,15.0,9.0,8.0,48.0,37.0,25.0,17.0,14.0,44.0,23.0,80.0,5.0,30.0,19.0,38.0,29.0,42.0,48.0,36.0,30.0,22.0,45.0
764,49.0,86.0,31.0,47.0,48.0,28.0,19.0,10.0,16.0,40.0,35.0,28.0,27.0,7.0,9.0,41.0,36.0,30.0,22.0,12.0,5.0,6.0,45.0,33.0,22.0,13.0,11.0,41.0,20.0,78.0,2.0,27.0,16.0,34.0,26.0,39.0,45.0,33.0,27.0,19.0,42.0
765,48.0,85.0,30.0,47.0,47.0,27.0,18.0,9.0,15.0,40.0,34.0,27.0,26.0,6.0,8.0,40.0,36.0,29.0,21.0,11.0,4.0,5.0,44.0,32.0,21.0,13.0,10.0,40.0,19.0,77.0,2.0,26.0,15.0,33.0,25.0,38.0,44.0,32.0,26.0,18.0,41.0
766,47.0,85.0,29.0,46.0,46.0,26.0,17.0,9.0,16.0,39.0,33.0,26.0,25.0,6.0,8.0,39.0,35.0,28.0,20.0,10.0,3.0,6.0,43.0,31.0,20.0,12.0,10.0,39.0,18.0,78.0,2.0,25.0,14.0,32.0,24.0,37.0,43.0,31.0,25.0,17.0,40.0
767,46.0,85.0,28.0,44.0,45.0,25.0,16.0,9.0,15.0,37.0,32.0,25.0,24.0,6.0,8.0,38.0,33.0,27.0,19.0,9.0,2.0,5.0,42.0,30.0,19.0,10.0,10.0,38.0,17.0,77.0,2.0,24.0,13.0,31.0,23.0,36.0,42.0,30.0,24.0,16.0,39.0
768,44.0,87.0,26.0,43.0,43.0,23.0,14.0,11.0,17.0,36.0,30.0,24.0,23.0,8.0,10.0,37.0,32.0,25.0,17.0,7.0,1.0,7.0,40.0,29.0,17.0,9.0,12.0,36.0,15.0,79.0,3.0,22.0,11.0,30.0,21.0,34.0,40.0,28.0,22.0,14.0,37.0
769,44.0,94.0,28.0,43.0,44.0,25.0,15.0,18.0,24.0,36.0,30.0,25.0,23.0,15.0,17.0,37.0,32.0,25.0,18.0,8.0,7.0,14.0,39.0,27.0,16.0,8.0,19.0,35.0,14.0,86.0,11.0,23.0,10.0,30.0,22.0,34.0,40.0,28.0,23.0,16.0,37.0
770,56.0,92.0,38.0,54.0,55.0,35.0,25.0,16.0,23.0,47.0,41.0,35.0,34.0,13.0,15.0,48.0,43.0,37.0,28.0,18.0,12.0,10.0,51.0,40.0,28.0,20.0,2.0,48.0,26.0,85.0,9.0,33.0,23.0,41.0,33.0,46.0,51.0,40.0,33.0,26.0,49.0
771,56.0,92.0,38.0,54.0,55.0,35.0,26.0,16.0,23.0,47.0,41.0,35.0,34.0,13.0,15.0,48.0,43.0,37.0,29.0,19.0,12.0,11.0,52.0,40.0,28.0,20.0,2.0,48.0,26.0,85.0,9.0,34.0,23.0,41.0,33.0,46.0,51.0,40.0,34.0,26.0,49.0
772,54.0,90.0,36.0,52.0,53.0,33.0,24.0,15.0,21.0,45.0,40.0,33.0,32.0,12.0,14.0,46.0,42.0,35.0,27.0,17.0,10.0,9.0,50.0,38.0,27.0,19.0,2.0,46.0,25.0,83.0,7.0,32.0,21.0,39.0,31.0,44.0,50.0,38.0,32.0,24.0,47.0
