,Grid_Lat,Grid_Lon,is_built
665,-8.681485124831585,125.4696142441542,0
666,-8.690521911235217,125.46967339917008,0
667,-8.699558692962778,125.46973261809356,0
668,-8.70859547000952,125.46979190093212,0
669,-8.717632242370692,125.46985124769324,0
670,-8.735705773017353,125.46997013301312,0
671,-8.744742531293346,125.47002967158694,0
672,-8.753779284864786,125.47008927411336,0
673,-8.76281603372693,125.4701489405999,0
674,-8.807999707232113,125.4704482326988,0
675,-8.817036427738838,125.4705082831048,0
676,-8.826073143503056,125.47056839752383,0
677,-8.835109854520027,125.47062857596362,0
678,-8.844146560785008,125.47068881843164,0
679,-8.853183262293257,125.4707491249356,0
680,-8.862219959040035,125.47080949548312,0
681,-8.871256651020598,125.47086993008178,0
682,-8.880293338230205,125.47093042873928,0
683,-8.889330020664119,125.47099099146322,0
684,-8.898366698317595,125.4710516182613,0
685,-8.9074033711859,125.47111230914116,0
686,-8.91644003926429,125.47117306411047,0
687,-8.925476702548023,125.47123388317696,0
688,-8.93451336103237,125.4712947663483,0
689,-8.645279243077548,125.4784590795086,0
690,-8.654315985885292,125.47851819502417,0
691,-8.663352724033109,125.47857737465176,0
692,-8.672389457516255,125.47863661839888,0
693,-8.681426186329972,125.47869592627298,0
694,-8.690462910469511,125.47875529828156,0
695,-8.699499629930125,125.47881473443212,0
696,-8.708536344707056,125.47887423473216,0
697,-8.717573054795562,125.47893379918924,0
698,-8.807939896772186,125.47953297405458,0
699,-8.81697655497455,125.47959324473716,0
700,-8.826013208431506,125.47965357966764,0
701,-8.835049857138317,125.47971397885355,0
702,-8.844086501090228,125.4797744423026,0
703,-8.853123140282499,125.47983497002244,0
704,-8.862159774710385,125.4798955620207,0
705,-8.871196404369142,125.47995621830503,0
706,-8.880233029254025,125.48001693888314,0
707,-8.889269649360289,125.48007772376263,0
708,-8.898306264683194,125.48013857295128,0
709,-8.907342875217998,125.48019948645675,0
710,-8.916379480959952,125.48026046428672,0
711,-8.64522033870718,125.48753983189536,0
712,-8.654257019034295,125.48759916345888,0
713,-8.663293694698632,125.48765855936868,0
714,-8.672330365695442,125.48771801963234,0
715,-8.68136703201996,125.48777754425728,0
716,-8.690403693667442,125.48783713325108,0
717,-8.69944035063313,125.4878967866212,0
718,-8.816916462981276,125.48867814212171,0
719,-8.825953053902849,125.4887386975559,0
720,-8.834989640071361,125.4887993174804,0
721,-8.844026221482057,125.48886000190284,0
722,-8.853062798130196,125.48892075083089,0
723,-8.862099370011027,125.48898156427222,0
724,-8.8711359371198,125.48904244223456,0
725,-8.880172499451769,125.48910338472557,0
726,-8.889209057002189,125.48916439175298,0
727,-8.898245609766311,125.4892254633245,0
728,-8.907282157739392,125.48928659944782,0
729,-8.916318700916685,125.48934780013072,0
730,-8.645161219447512,125.49662051994326,0
731,-8.65419783706608,125.49668006754726,0
732,-8.663234450019013,125.49673967973182,0
733,-8.672271058301547,125.49679935650448,0
734,-8.681307661908923,125.49685909787276,0
735,-8.690344260836385,125.4969189038442,0
736,-8.699380855079182,125.4969787744264,0
737,-8.708417444632545,125.49703870962688,0
738,-8.853002235843867,125.49800646712602,0
739,-8.86203874494948,125.49806750200275,0
740,-8.871075249280102,125.4981286016354,0
741,-8.880111748830982,125.49818976603164,0
742,-8.889148243597365,125.4982509951992,0
743,-8.645101885305907,125.50570114341816,0
744,-8.654138439988024,125.50576090705508,0
745,-8.66317499000163,125.50582073550684,0
746,-8.672211535341958,125.50588062878096,0
747,-8.681248076004252,125.50594058688506,0
748,-8.690284611983747,125.50600060982664,0
749,-8.699321143275684,125.5060606976133,0
750,-8.852941453431058,125.50709211867296,0
751,-8.86197789953331,125.50715337497742,0
752,-8.871014340857617,125.5072146962726,0
753,-8.880050777399235,125.50727608256634,0
754,-8.645042336289757,125.5147817020858,0
755,-8.654078827807524,125.51484168174812,0
756,-8.663115314653888,125.51490172645951,0
757,-8.672151796824089,125.51496183622756,0
758,-8.681188274313367,125.51502201105984,0
759,-8.690224747116952,125.51508225096396,0
760,-8.699261215230083,125.51514255594752,0
761,-8.870953211859934,125.51630072591132,0
762,-8.654019000531992,125.52392239139208,0
763,-8.663055423983218,125.52398265235556,0
764,-8.672091842755382,125.52404297860993,0
765,-8.681128256843717,125.52410337016282,0
766,-8.690164666243458,125.52416382702184,0
767,-8.6720316731433,125.53312405569376,0
